NOP: 60
NINT: 18
0 143 2
143 152 3
152 247 4
247 450 5
450 547 6
547 788 7
788 889 8
889 1000 9
1000 1044 10
1044 1060 9
1060 1129 8
1129 1147 7
1147 1386 6
1386 1503 5
1503 1686 4
1686 1748 3
1748 1759 2
1759 300000 1
1 40 614
2 50 729
3 31 1189
4 51 207
5 1 281
6 94 112
7 34 53
8 47 847
9 1 787
10 36 579
11 52 1044
12 78 354
13 51 1222
14 32 294
15 30 432
16 65 363
17 15 487
18 20 1035
19 16 811
20 80 448
21 5 1286
22 21 373
23 93 327
24 72 1259
25 31 745
26 83 435
27 53 778
28 79 514
29 20 138
30 16 1035
31 79 914
32 15 817
33 42 1289
34 48 163
35 11 869
36 43 176
37 84 1087
38 58 179
39 68 337
40 26 319
41 34 213
42 64 1168
43 94 1178
44 46 586
45 92 373
46 3 1116
47 34 585
48 75 126
49 31 910
50 38 224
51 54 112
52 2 99
53 27 1220
54 40 331
55 47 200
56 24 542
57 46 846
58 28 1118
59 12 20
60 35 758
