NOP: 60
NINT: 17
0 187 2
187 279 3
279 572 4
572 749 5
749 1024 6
1024 1118 7
1118 1356 8
1356 1660 9
1660 1707 10
1707 1859 9
1859 2005 8
2005 2236 7
2236 2498 6
2498 2693 5
2693 2952 4
2952 3005 3
3005 300000 2
1 49 296
2 4 1421
3 82 965
4 97 798
5 11 850
6 2 899
7 11 985
8 89 1470
9 26 702
10 14 270
11 20 540
12 45 73
13 89 708
14 81 846
15 38 470
16 20 43
17 60 684
18 26 644
19 58 341
20 43 1494
21 54 104
22 40 1366
23 46 395
24 37 1208
25 11 1244
26 26 1168
27 13 759
28 58 1050
29 31 53
30 94 793
31 56 1094
32 98 1021
33 94 1354
34 70 1399
35 73 269
36 49 1331
37 66 977
38 69 1286
39 39 1514
40 79 752
41 40 1352
42 25 1488
43 58 764
44 76 1527
45 61 999
46 59 622
47 64 854
48 91 189
49 46 72
50 3 831
51 20 1005
52 4 1103
53 74 955
54 98 1446
55 84 1009
56 52 630
57 30 182
58 79 1228
59 54 386
60 72 919
