NOP: 60
NINT: 19
0 174 1
174 466 2
466 552 3
552 601 4
601 910 5
910 1184 6
1184 1268 7
1268 1329 8
1329 1347 9
1347 1586 10
1586 1760 9
1760 1870 8
1870 2063 7
2063 2385 6
2385 2686 5
2686 2690 4
2690 2863 3
2863 3153 2
3153 300000 1
1 15 1393
2 45 1138
3 50 1562
4 93 986
5 30 1010
6 45 126
7 79 865
8 66 882
9 21 1075
10 60 1048
11 81 111
12 1 1347
13 21 260
14 39 487
15 98 1593
16 67 1079
17 53 1277
18 99 483
19 95 518
20 57 1272
21 89 532
22 51 1275
23 66 901
24 85 1594
25 59 1590
26 29 1392
27 15 493
28 25 768
29 54 578
30 62 483
31 56 765
32 73 711
33 66 1525
34 55 1514
35 23 658
36 47 745
37 96 681
38 17 347
39 61 799
40 85 230
41 40 181
42 38 781
43 65 223
44 97 1247
45 98 663
46 3 303
47 61 721
48 76 509
49 55 473
50 30 580
51 49 602
52 1 938
53 82 1552
54 36 1109
55 79 820
56 60 225
57 15 1270
58 36 511
59 94 1390
60 86 1493
