NOP: 60
NINT: 18
0 126 1
126 139 2
139 452 3
452 600 4
600 876 5
876 1170 6
1170 1335 7
1335 1466 8
1466 1616 9
1616 1921 10
1921 2175 9
2175 2224 8
2224 2315 7
2315 2366 6
2366 2367 5
2367 2629 4
2629 2901 3
2901 300000 2
1 63 535
2 73 1564
3 23 1008
4 79 964
5 16 1449
6 5 881
7 14 948
8 83 856
9 24 692
10 51 1217
11 77 757
12 31 990
13 45 627
14 66 1250
15 6 85
16 56 961
17 24 463
18 82 463
19 11 1080
20 30 939
21 98 174
22 89 843
23 69 1465
24 28 52
25 73 1311
26 88 908
27 69 805
28 2 978
29 49 237
30 5 745
31 92 1505
32 81 929
33 18 113
34 64 1144
35 61 1494
36 68 459
37 68 1156
38 72 618
39 70 1216
40 29 893
41 83 457
42 94 1143
43 18 255
44 18 1253
45 60 644
46 7 1212
47 73 325
48 83 1332
49 8 1342
50 81 282
51 46 212
52 57 991
53 29 147
54 36 1271
55 89 310
56 49 401
57 93 353
58 90 152
59 23 1557
60 68 326
