NOP: 60
NINT: 18
0 228 2
228 289 3
289 503 4
503 536 5
536 645 6
645 721 7
721 825 8
825 840 9
840 977 10
977 1246 9
1246 1261 8
1261 1531 7
1531 1817 6
1817 2048 5
2048 2095 4
2095 2351 3
2351 2373 2
2373 300000 1
1 18 184
2 66 1384
3 96 1436
4 71 832
5 42 637
6 72 1522
7 25 662
8 94 1150
9 80 1462
10 24 47
11 69 571
12 24 688
13 22 96
14 97 909
15 5 1499
16 17 511
17 84 1081
18 36 1318
19 57 151
20 70 567
21 51 240
22 98 573
23 4 851
24 81 357
25 48 760
26 27 1010
27 22 1323
28 50 1100
29 79 202
30 99 1016
31 67 863
32 55 581
33 32 1130
34 23 1410
35 26 410
36 91 1468
37 3 1175
38 98 142
39 69 1133
40 6 1292
41 2 32
42 39 1199
43 62 1385
44 87 1024
45 64 1500
46 68 223
47 26 1355
48 49 424
49 4 1501
50 14 1499
51 51 842
52 56 404
53 82 148
54 47 1369
55 90 1374
56 65 503
57 65 728
58 24 916
59 84 1411
60 10 1075
