NOP: 60
NINT: 18
0 38 2
38 93 3
93 125 4
125 196 5
196 345 6
345 469 7
469 717 8
717 939 9
939 1111 10
1111 1181 9
1181 1360 8
1360 1394 7
1394 1543 6
1543 1639 5
1639 1919 4
1919 2054 3
2054 2101 2
2101 300000 1
1 28 41
2 11 701
3 27 772
4 37 1310
5 50 1076
6 12 1412
7 47 202
8 97 1457
9 78 876
10 84 163
11 26 1294
12 56 1063
13 50 82
14 23 1228
15 45 631
16 34 754
17 75 1099
18 36 529
19 68 92
20 27 1282
21 51 75
22 40 650
23 44 539
24 39 341
25 21 297
26 86 1438
27 17 529
28 6 527
29 48 856
30 83 1417
31 2 134
32 94 402
33 69 334
34 99 697
35 87 249
36 25 1424
37 5 276
38 96 789
39 1 525
40 92 1115
41 42 320
42 98 1127
43 77 1265
44 77 1423
45 32 1012
46 10 11
47 45 625
48 50 1370
49 86 968
50 50 776
51 19 202
52 24 200
53 27 1047
54 36 1250
55 64 545
56 43 575
57 92 606
58 81 239
59 16 60
60 46 976
