NOP: 60
NINT: 17
0 239 2
239 288 3
288 574 4
574 773 5
773 798 6
798 1088 7
1088 1252 8
1252 1267 9
1267 1473 10
1473 1535 9
1535 1787 8
1787 2039 7
2039 2191 6
2191 2265 5
2265 2509 4
2509 2555 3
2555 300000 2
1 58 75
2 27 247
3 1 323
4 83 1322
5 9 1372
6 24 384
7 42 1370
8 32 945
9 46 223
10 60 972
11 90 1407
12 22 739
13 93 844
14 92 648
15 86 210
16 97 294
17 94 851
18 70 1411
19 68 709
20 80 623
21 75 810
22 99 1272
23 4 1166
24 38 59
25 99 135
26 35 594
27 59 1198
28 38 1464
29 19 1191
30 35 793
31 40 865
32 56 223
33 51 217
34 9 1489
35 29 964
36 24 1466
37 41 582
38 70 882
39 76 744
40 77 676
41 82 276
42 22 714
43 43 917
44 6 57
45 43 276
46 48 932
47 68 877
48 54 135
49 33 1514
50 68 1432
51 52 942
52 22 1396
53 31 150
54 10 1512
55 93 643
56 3 873
57 58 751
58 97 1294
59 17 1066
60 58 1357
