NOP: 60
NINT: 19
0 39 1
39 230 2
230 453 3
453 756 4
756 959 5
959 1142 6
1142 1366 7
1366 1552 8
1552 1686 9
1686 1698 10
1698 1742 9
1742 1810 8
1810 1883 7
1883 1904 6
1904 2108 5
2108 2281 4
2281 2422 3
2422 2688 2
2688 300000 1
1 18 323
2 32 1423
3 53 1243
4 21 1449
5 18 395
6 59 476
7 46 652
8 56 431
9 15 1282
10 42 1227
11 8 402
12 70 1465
13 45 775
14 57 979
15 71 757
16 29 235
17 60 272
18 42 151
19 11 285
20 50 572
21 6 517
22 79 1167
23 30 504
24 33 535
25 76 883
26 32 925
27 81 1450
28 85 1122
29 98 1239
30 29 1379
31 16 1464
32 65 1477
33 83 223
34 75 1435
35 10 554
36 46 1491
37 85 175
38 60 1360
39 40 240
40 44 445
41 19 601
42 24 140
43 54 909
44 75 824
45 63 1447
46 67 673
47 46 176
48 95 840
49 82 233
50 14 318
51 66 1105
52 27 386
53 88 330
54 58 1268
55 61 714
56 94 238
57 97 1090
58 30 460
59 97 1086
60 19 672
