NOP: 60
NINT: 19
0 146 1
146 169 2
169 217 3
217 317 4
317 509 5
509 615 6
615 671 7
671 708 8
708 731 9
731 815 10
815 1074 9
1074 1265 8
1265 1448 7
1448 1645 6
1645 1655 5
1655 1837 4
1837 2043 3
2043 2234 2
2234 300000 1
1 5 245
2 94 658
3 57 767
4 64 332
5 78 168
6 53 1443
7 36 291
8 32 1505
9 8 1493
10 11 366
11 74 900
12 6 809
13 31 487
14 39 613
15 41 623
16 40 116
17 40 1294
18 95 887
19 12 431
20 8 528
21 88 1346
22 81 1255
23 39 1003
24 51 1322
25 84 1164
26 66 1165
27 47 211
28 55 785
29 68 1173
30 18 1181
31 85 283
32 23 1189
33 33 1397
34 46 1013
35 30 1346
36 82 120
37 93 218
38 19 187
39 67 269
40 25 1421
41 40 1202
42 61 1283
43 59 1396
44 67 1282
45 36 75
46 87 1060
47 25 1367
48 7 637
49 45 406
50 3 253
51 42 751
52 84 622
53 24 471
54 68 1266
55 46 272
56 79 789
57 92 1000
58 56 122
59 97 1045
60 82 1277
