NOP: 60
NINT: 17
0 183 2
183 311 3
311 478 4
478 634 5
634 818 6
818 846 7
846 964 8
964 1005 9
1005 1237 10
1237 1270 9
1270 1353 8
1353 1459 7
1459 1483 6
1483 1605 5
1605 1871 4
1871 1933 3
1933 300000 2
1 96 1080
2 26 701
3 90 1002
4 1 1180
5 84 914
6 90 126
7 29 564
8 52 775
9 63 1272
10 69 209
11 37 136
12 87 984
13 92 1035
14 17 705
15 88 705
16 70 553
17 1 61
18 17 33
19 71 956
20 31 402
21 48 175
22 72 911
23 28 1189
24 34 1109
25 60 908
26 8 193
27 33 446
28 7 514
29 54 804
30 86 492
31 10 1172
32 31 410
33 48 696
34 98 1200
35 44 610
36 45 860
37 68 86
38 71 85
39 37 1163
40 15 364
41 40 86
42 42 670
43 34 962
44 13 1223
45 10 877
46 25 335
47 36 1007
48 52 810
49 5 918
50 99 634
51 47 1323
52 73 796
53 8 921
54 12 1201
55 6 235
56 9 706
57 30 1239
58 31 208
59 98 288
60 24 365
