NOP: 60
NINT: 17
0 159 2
159 189 3
189 455 4
455 528 5
528 670 6
670 917 7
917 962 8
962 1217 9
1217 1491 10
1491 1535 9
1535 1701 8
1701 1945 7
1945 2162 6
2162 2431 5
2431 2670 4
2670 2856 3
2856 300000 2
1 13 649
2 43 207
3 37 553
4 18 1058
5 53 365
6 98 100
7 64 464
8 23 1232
9 23 454
10 65 968
11 71 382
12 51 1069
13 32 713
14 79 799
15 68 1127
16 54 561
17 24 525
18 10 1401
19 85 472
20 53 670
21 55 105
22 92 242
23 48 464
24 52 608
25 6 218
26 39 1109
27 97 187
28 30 521
29 50 410
30 31 1423
31 32 1385
32 60 444
33 35 1330
34 45 91
35 2 935
36 9 135
37 30 1268
38 26 239
39 95 256
40 82 1147
41 42 778
42 76 969
43 64 875
44 40 892
45 6 515
46 52 326
47 54 1183
48 87 1044
49 65 574
50 44 397
51 41 525
52 51 442
53 39 688
54 70 480
55 20 563
56 51 171
57 92 308
58 90 862
59 63 501
60 51 171
