NOP: 60
NINT: 19
0 237 1
237 300 2
300 428 3
428 682 4
682 938 5
938 967 6
967 1038 7
1038 1226 8
1226 1433 9
1433 1471 10
1471 1751 9
1751 1770 8
1770 1833 7
1833 1930 6
1930 2235 5
2235 2461 4
2461 2543 3
2543 2670 2
2670 300000 1
1 34 785
2 60 535
3 70 985
4 83 217
5 33 1202
6 45 1522
7 21 912
8 69 1086
9 70 999
10 94 926
11 53 253
12 74 1200
13 48 597
14 76 942
15 73 1053
16 25 1403
17 33 1255
18 40 861
19 94 590
20 16 275
21 90 1027
22 25 1563
23 92 1359
24 38 970
25 10 1372
26 46 824
27 32 1090
28 35 565
29 80 1469
30 33 634
31 31 1507
32 13 1444
33 93 254
34 95 1066
35 83 844
36 23 929
37 92 1632
38 71 1115
39 22 350
40 73 1545
41 80 1069
42 87 105
43 76 102
44 64 1610
45 59 647
46 22 47
47 40 1644
48 90 1489
49 93 1412
50 25 773
51 94 514
52 15 331
53 5 150
54 60 842
55 18 960
56 78 965
57 10 1457
58 88 950
59 65 881
60 65 128
