NOP: 60
NINT: 18
0 71 1
71 167 2
167 375 3
375 655 4
655 754 5
754 938 6
938 1143 7
1143 1214 8
1214 1388 9
1388 1436 10
1436 1649 9
1649 1881 8
1881 1882 7
1882 1995 6
1995 2059 5
2059 2378 4
2378 2623 3
2623 300000 2
1 98 502
2 41 1049
3 86 510
4 99 1364
5 88 392
6 4 539
7 49 1324
8 88 497
9 87 1558
10 66 454
11 76 617
12 90 327
13 98 1620
14 40 132
15 40 667
16 26 1011
17 31 245
18 98 535
19 11 1154
20 30 1404
21 88 144
22 11 251
23 83 827
24 1 256
25 72 803
26 79 452
27 33 481
28 87 432
29 20 1349
30 12 829
31 98 1237
32 62 1139
33 87 928
34 70 1113
35 16 950
36 70 1245
37 31 1616
38 24 64
39 20 676
40 49 1211
41 5 415
42 85 138
43 25 1599
44 49 924
45 77 911
46 71 959
47 95 712
48 79 220
49 34 222
50 23 545
51 69 430
52 29 909
53 5 1522
54 12 1546
55 79 1556
56 12 235
57 63 1101
58 28 1570
59 94 655
60 60 1304
