NOP: 60
NINT: 17
0 115 2
115 366 3
366 666 4
666 884 5
884 986 6
986 1096 7
1096 1252 8
1252 1273 9
1273 1476 10
1476 1762 9
1762 1892 8
1892 2054 7
2054 2213 6
2213 2258 5
2258 2513 4
2513 2623 3
2623 300000 2
1 99 290
2 61 1119
3 94 325
4 38 541
5 32 547
6 85 1112
7 99 1397
8 80 1415
9 64 942
10 66 886
11 26 405
12 57 177
13 83 857
14 83 414
15 12 1430
16 62 391
17 80 1172
18 96 340
19 67 393
20 3 1374
21 79 1572
22 91 1133
23 42 536
24 96 985
25 5 1168
26 32 1465
27 34 1076
28 2 685
29 91 152
30 75 1335
31 4 1356
32 23 1293
33 11 1112
34 96 442
35 57 220
36 92 1066
37 28 1137
38 21 1429
39 40 119
40 36 279
41 1 319
42 26 818
43 23 797
44 34 365
45 37 264
46 99 1537
47 99 144
48 97 884
49 59 1409
50 1 881
51 58 1302
52 39 1009
53 80 1208
54 70 986
55 18 823
56 59 412
57 41 922
58 11 1289
59 60 268
60 1 374
