NOP: 60
NINT: 17
0 117 2
117 187 3
187 379 4
379 431 5
431 686 6
686 758 7
758 891 8
891 1098 9
1098 1120 10
1120 1394 9
1394 1503 8
1503 1806 7
1806 1898 6
1898 2065 5
2065 2321 4
2321 2595 3
2595 300000 2
1 53 293
2 30 744
3 15 1471
4 98 508
5 71 136
6 64 200
7 52 479
8 53 1010
9 86 125
10 28 411
11 54 1070
12 47 1162
13 9 1447
14 75 937
15 93 199
16 6 1407
17 26 1433
18 98 1244
19 44 607
20 30 613
21 9 1294
22 93 1542
23 78 1027
24 43 565
25 57 1432
26 68 1159
27 23 134
28 57 526
29 49 1103
30 2 792
31 93 281
32 48 1303
33 44 204
34 54 1445
35 23 185
36 65 186
37 55 1358
38 73 759
39 18 1118
40 61 838
41 17 904
42 16 1430
43 84 1454
44 58 1460
45 92 493
46 23 1018
47 57 1307
48 38 938
49 23 850
50 59 575
51 70 650
52 24 746
53 76 1549
54 68 1376
55 53 613
56 15 781
57 85 1306
58 99 298
59 63 908
60 97 1029
