NOP: 60
NINT: 19
0 98 1
98 179 2
179 493 3
493 551 4
551 610 5
610 806 6
806 1076 7
1076 1312 8
1312 1618 9
1618 1667 10
1667 1719 9
1719 1930 8
1930 2009 7
2009 2013 6
2013 2143 5
2143 2229 4
2229 2461 3
2461 2687 2
2687 300000 1
1 9 1147
2 59 392
3 66 348
4 91 600
5 14 1122
6 4 329
7 68 1065
8 63 234
9 56 721
10 65 1137
11 90 661
12 50 1090
13 69 1404
14 91 862
15 99 261
16 85 703
17 34 62
18 17 184
19 97 308
20 19 61
21 99 728
22 7 1531
23 6 1582
24 93 1498
25 1 8
26 75 1411
27 35 1282
28 16 113
29 42 1291
30 50 543
31 37 692
32 1 310
33 98 1509
34 61 858
35 50 311
36 6 1372
37 19 1576
38 98 400
39 12 1224
40 78 950
41 7 707
42 58 112
43 28 380
44 44 643
45 32 1099
46 95 1088
47 71 150
48 63 1336
49 17 1169
50 25 250
51 10 14
52 89 945
53 76 1469
54 84 1573
55 83 1593
56 86 613
57 80 1367
58 84 150
59 62 568
60 93 1427
