NOP: 60
NINT: 18
0 253 2
253 415 3
415 561 4
561 752 5
752 1023 6
1023 1261 7
1261 1392 8
1392 1571 9
1571 1785 10
1785 1923 9
1923 1991 8
1991 2266 7
2266 2488 6
2488 2508 5
2508 2785 4
2785 2917 3
2917 3046 2
3046 300000 1
1 36 1082
2 22 710
3 44 1100
4 4 603
5 40 974
6 49 1427
7 18 886
8 63 218
9 13 19
10 47 753
11 12 1177
12 6 935
13 95 425
14 17 31
15 3 888
16 64 826
17 84 840
18 68 676
19 90 498
20 26 1158
21 8 528
22 58 616
23 82 602
24 53 111
25 76 285
26 44 1432
27 27 92
28 47 104
29 73 1379
30 10 384
31 44 131
32 35 1420
33 34 676
34 95 975
35 45 637
36 17 945
37 67 789
38 92 135
39 52 161
40 64 1309
41 59 531
42 62 483
43 49 1267
44 19 263
45 42 1369
46 83 842
47 39 125
48 79 395
49 73 671
50 44 1004
51 12 968
52 6 1312
53 73 635
54 95 445
55 23 688
56 83 270
57 30 672
58 96 1056
59 5 504
60 82 1127
