NOP: 60
NINT: 18
0 64 2
64 199 3
199 332 4
332 333 5
333 389 6
389 512 7
512 689 8
689 708 9
708 855 10
855 1018 9
1018 1239 8
1239 1350 7
1350 1418 6
1418 1494 5
1494 1566 4
1566 1789 3
1789 2040 2
2040 300000 1
1 33 260
2 47 425
3 98 536
4 44 789
5 16 922
6 47 478
7 72 95
8 38 46
9 87 1398
10 6 21
11 58 855
12 56 344
13 10 1075
14 73 1141
15 22 934
16 11 480
17 43 203
18 63 865
19 72 146
20 21 866
21 30 691
22 3 1028
23 64 601
24 66 246
25 91 1106
26 41 951
27 98 1161
28 47 948
29 83 716
30 34 210
31 71 1394
32 3 468
33 88 403
34 69 1161
35 97 670
36 12 331
37 78 1112
38 18 1254
39 95 482
40 30 463
41 44 830
42 18 226
43 16 1347
44 67 1186
45 19 415
46 59 1133
47 36 605
48 87 151
49 8 1133
50 27 737
51 37 92
52 25 1050
53 33 396
54 68 827
55 4 977
56 28 745
57 14 378
58 78 1118
59 89 1283
60 24 1264
