NOP: 60
NINT: 19
0 110 1
110 280 2
280 431 3
431 683 4
683 861 5
861 941 6
941 1072 7
1072 1095 8
1095 1363 9
1363 1441 10
1441 1610 9
1610 1803 8
1803 2080 7
2080 2323 6
2323 2527 5
2527 2754 4
2754 2934 3
2934 3168 2
3168 300000 1
1 33 636
2 20 643
3 52 281
4 77 554
5 15 752
6 22 246
7 42 1094
8 16 1087
9 21 688
10 79 577
11 45 840
12 60 439
13 12 663
14 23 1408
15 87 1118
16 66 110
17 49 431
18 38 744
19 15 1348
20 49 740
21 97 822
22 46 723
23 98 895
24 1 688
25 69 631
26 17 1167
27 64 1333
28 4 1164
29 90 785
30 81 1154
31 44 1061
32 47 1003
33 52 225
34 99 292
35 96 162
36 39 336
37 22 314
38 54 448
39 2 920
40 88 1266
41 21 636
42 14 1253
43 90 198
44 27 1092
45 83 851
46 22 182
47 45 205
48 66 966
49 31 920
50 41 1352
51 72 1188
52 52 1117
53 5 196
54 75 914
55 5 382
56 51 1420
57 49 231
58 59 839
59 79 150
60 22 1094
