NOP: 60
NINT: 18
0 60 1
60 308 2
308 482 3
482 636 4
636 863 5
863 1083 6
1083 1149 7
1149 1276 8
1276 1480 9
1480 1733 10
1733 1820 9
1820 2017 8
2017 2145 7
2145 2327 6
2327 2459 5
2459 2512 4
2512 2644 3
2644 300000 2
1 50 1321
2 41 1086
3 29 510
4 37 919
5 25 1048
6 41 468
7 86 647
8 34 822
9 61 92
10 10 530
11 59 1069
12 62 596
13 88 1007
14 51 1289
15 26 961
16 75 357
17 19 1131
18 31 931
19 91 427
20 82 1201
21 3 657
22 9 997
23 48 291
24 35 493
25 26 912
26 93 960
27 66 632
28 32 1140
29 78 726
30 15 197
31 21 797
32 86 356
33 90 1151
34 81 99
35 15 455
36 7 704
37 62 574
38 96 430
39 82 1109
40 3 1210
41 45 1118
42 35 414
43 26 581
44 11 103
45 13 1275
46 7 128
47 79 680
48 25 251
49 50 1234
50 55 792
51 88 1155
52 20 139
53 1 25
54 16 763
55 96 1122
56 26 888
57 22 122
58 42 1028
59 89 787
60 47 63
