NOP: 60
NINT: 19
0 115 1
115 318 2
318 538 3
538 594 4
594 629 5
629 883 6
883 907 7
907 1011 8
1011 1238 9
1238 1423 10
1423 1585 9
1585 1627 8
1627 1682 7
1682 1844 6
1844 1886 5
1886 1962 4
1962 2215 3
2215 2311 2
2311 300000 1
1 21 1014
2 78 1055
3 43 721
4 87 238
5 2 781
6 40 839
7 1 73
8 72 778
9 13 273
10 43 1154
11 49 840
12 40 1085
13 71 1403
14 64 938
15 73 1045
16 28 720
17 68 209
18 8 492
19 26 574
20 28 220
21 57 729
22 7 907
23 20 506
24 99 1123
25 23 1057
26 54 148
27 31 42
28 76 701
29 84 1409
30 54 747
31 31 228
32 50 508
33 28 624
34 90 1219
35 88 1176
36 88 756
37 61 966
38 82 87
39 35 1338
40 27 813
41 38 1368
42 13 875
43 20 145
44 38 852
45 66 155
46 33 1054
47 32 476
48 98 1179
49 97 765
50 50 441
51 1 596
52 95 1030
53 22 1082
54 75 992
55 91 435
56 70 428
57 28 1034
58 24 847
59 3 615
60 29 852
