NOP: 60
NINT: 19
0 266 1
266 555 2
555 599 3
599 903 4
903 956 5
956 1266 6
1266 1468 7
1468 1609 8
1609 1631 9
1631 1782 10
1782 1820 9
1820 2098 8
2098 2116 7
2116 2286 6
2286 2322 5
2322 2470 4
2470 2514 3
2514 2522 2
2522 300000 1
1 54 489
2 28 910
3 16 1262
4 52 209
5 54 516
6 38 1016
7 82 1527
8 40 1204
9 80 147
10 40 728
11 31 1261
12 38 1061
13 59 1509
14 9 30
15 74 644
16 27 1466
17 58 1432
18 43 86
19 24 713
20 42 281
21 85 973
22 91 520
23 19 498
24 38 738
25 29 741
26 41 1530
27 76 972
28 96 1205
29 8 1243
30 34 1551
31 89 1275
32 20 704
33 1 297
34 53 852
35 85 515
36 85 1490
37 31 1057
38 89 470
39 63 570
40 96 467
41 12 971
42 49 231
43 98 1577
44 12 237
45 75 1188
46 81 789
47 61 1411
48 49 1016
49 13 75
50 78 191
51 60 1363
52 42 569
53 75 1199
54 89 944
55 89 841
56 49 1225
57 90 1247
58 69 92
59 26 1552
60 56 620
