NOP: 60
NINT: 11
0 45 8
45 95 9
95 130 10
130 168 9
168 218 8
218 259 7
259 293 6
293 328 5
328 364 4
364 413 3
413 300000 2
1 85 396
2 58 405
3 85 265
4 24 192
5 58 335
6 62 149
7 81 380
8 63 502
9 24 164
10 68 459
11 21 335
12 76 189
13 55 406
14 23 532
15 91 103
16 66 416
17 28 509
18 29 379
19 88 99
20 24 390
21 96 199
22 71 224
23 57 268
24 66 446
25 65 132
26 76 436
27 35 290
28 26 124
29 72 392
30 49 541
31 84 210
32 57 216
33 79 411
34 95 290
35 23 130
36 58 433
37 63 213
38 78 507
39 66 522
40 28 504
41 54 216
42 84 232
43 37 206
44 71 432
45 95 174
46 79 204
47 54 436
48 71 474
49 45 424
50 96 216
51 48 373
52 48 338
53 94 175
54 53 62
55 80 465
56 24 514
57 93 492
58 27 202
59 21 21
60 77 201
