NOP: 60
NINT: 12
0 33 7
33 67 8
67 99 9
99 143 10
143 183 9
183 227 8
227 255 7
255 295 6
295 324 5
324 357 4
357 408 3
408 300000 2
1 22 515
2 91 205
3 82 290
4 52 311
5 52 432
6 67 455
7 59 487
8 94 394
9 56 126
10 55 343
11 66 283
12 48 51
13 91 463
14 38 366
15 77 322
16 95 365
17 80 382
18 94 104
19 52 385
20 20 53
21 27 328
22 51 69
23 49 137
24 47 155
25 85 317
26 98 220
27 22 122
28 57 124
29 65 301
30 62 234
31 36 479
32 95 244
33 75 302
34 27 173
35 57 205
36 21 158
37 49 108
38 67 122
39 39 377
40 37 65
41 30 159
42 66 319
43 46 220
44 75 379
45 95 374
46 65 339
47 33 407
48 42 508
49 75 83
50 56 372
51 24 319
52 80 222
53 51 117
54 35 324
55 50 478
56 90 323
57 20 110
58 80 431
59 21 139
60 34 325
