NOP: 60
NINT: 18
0 24 1
24 60 2
60 101 3
101 124 4
124 151 5
151 188 6
188 217 7
217 248 8
248 273 9
273 306 10
306 345 9
345 374 8
374 406 7
406 440 6
440 487 5
487 513 4
513 543 3
543 300000 2
1 32 100
2 52 280
3 37 175
4 56 57
5 89 191
6 59 558
7 30 543
8 34 124
9 78 165
10 72 578
11 93 93
12 77 501
13 50 580
14 26 456
15 52 234
16 82 166
17 23 136
18 58 429
19 24 419
20 38 292
21 40 318
22 37 573
23 42 344
24 60 465
25 37 66
26 45 113
27 77 407
28 83 355
29 76 452
30 60 129
31 38 298
32 28 68
33 26 365
34 80 579
35 80 587
36 71 457
37 50 221
38 85 540
39 44 340
40 40 86
41 61 571
42 28 320
43 29 489
44 73 169
45 99 498
46 68 516
47 89 311
48 47 250
49 85 537
50 52 443
51 29 243
52 70 555
53 34 46
54 92 441
55 43 227
56 74 394
57 61 606
58 45 235
59 70 434
60 93 112
