NOP: 60
NINT: 12
0 41 7
41 95 8
95 141 9
141 194 10
194 219 9
219 256 8
256 285 7
285 325 6
325 374 5
374 425 4
425 477 3
477 300000 2
1 47 94
2 32 71
3 41 317
4 67 294
5 24 256
6 98 390
7 45 133
8 50 260
9 26 182
10 60 175
11 70 276
12 44 290
13 43 90
14 34 424
15 34 236
16 35 210
17 58 205
18 87 108
19 56 169
20 37 116
21 38 234
22 57 344
23 94 191
24 57 401
25 54 391
26 87 335
27 67 271
28 33 358
29 20 291
30 59 249
31 98 330
32 32 145
33 99 158
34 55 376
35 28 327
36 96 307
37 60 74
38 48 223
39 64 122
40 88 226
41 52 380
42 67 378
43 33 422
44 97 487
45 28 29
46 95 183
47 91 399
48 48 308
49 53 364
50 70 115
51 89 334
52 41 287
53 86 281
54 64 315
55 95 160
56 45 136
57 40 483
58 95 212
59 48 211
60 77 202
