NOP: 60
NINT: 10
0 39 9
39 98 10
98 145 9
145 177 8
177 229 7
229 276 6
276 316 5
316 388 4
388 442 3
442 300000 2
1 46 346
2 66 511
3 68 441
4 47 518
5 52 184
6 31 397
7 70 124
8 23 298
9 69 310
10 79 391
11 32 354
12 76 434
13 34 320
14 74 104
15 28 519
16 75 473
17 79 108
18 76 566
19 78 421
20 97 394
21 83 337
22 32 441
23 50 80
24 97 485
25 84 497
26 49 567
27 21 131
28 57 383
29 69 430
30 59 214
31 62 216
32 69 392
33 67 505
34 27 300
35 47 116
36 79 544
37 36 195
38 79 442
39 86 276
40 69 209
41 81 188
42 56 201
43 93 470
44 37 305
45 87 412
46 47 50
47 57 460
48 46 382
49 41 531
50 71 551
51 46 415
52 31 450
53 96 131
54 42 146
55 37 274
56 69 320
57 68 217
58 52 188
59 74 183
60 98 365
