NOP: 60
NINT: 16
0 40 3
40 80 4
80 119 5
119 145 6
145 187 7
187 217 8
217 241 9
241 276 10
276 316 9
316 345 8
345 367 7
367 400 6
400 430 5
430 454 4
454 485 3
485 300000 2
1 42 127
2 87 225
3 54 209
4 68 121
5 62 493
6 69 344
7 54 429
8 60 126
9 92 403
10 36 358
11 69 77
12 21 296
13 75 285
14 75 536
15 84 259
16 61 461
17 24 244
18 31 84
19 78 293
20 73 157
21 27 365
22 86 259
23 61 110
24 36 173
25 36 308
26 65 311
27 49 296
28 24 202
29 41 333
30 46 49
31 63 417
32 46 211
33 66 300
34 49 439
35 80 234
36 64 166
37 85 198
38 69 330
39 22 270
40 54 349
41 55 290
42 59 179
43 96 193
44 76 429
45 55 504
46 81 258
47 71 137
48 79 138
49 57 245
50 61 92
51 42 191
52 63 207
53 44 441
54 38 487
55 33 329
56 57 288
57 25 404
58 25 397
59 50 123
60 47 388
