NOP: 60
NINT: 9
0 57 10
57 82 9
82 138 8
138 200 7
200 267 6
267 329 5
329 408 4
408 460 3
460 300000 2
1 84 459
2 22 262
3 54 320
4 99 437
5 46 539
6 48 313
7 22 552
8 39 235
9 76 449
10 47 214
11 84 299
12 51 281
13 95 236
14 57 431
15 31 92
16 31 428
17 84 438
18 36 193
19 42 60
20 38 417
21 99 334
22 98 132
23 27 393
24 43 499
25 34 92
26 39 393
27 60 246
28 74 95
29 79 361
30 76 547
31 47 535
32 30 241
33 69 217
34 37 559
35 80 246
36 47 403
37 62 236
38 82 573
39 70 338
40 75 98
41 82 377
42 22 62
43 34 553
44 96 399
45 46 336
46 51 494
47 35 156
48 52 217
49 43 367
50 83 194
51 66 473
52 90 99
53 39 292
54 87 430
55 82 325
56 58 468
57 62 168
58 72 525
59 43 473
60 39 459
