NOP: 60
NINT: 17
0 41 2
41 79 3
79 112 4
112 148 5
148 183 6
183 210 7
210 250 8
250 278 9
278 315 10
315 351 9
351 390 8
390 427 7
427 458 6
458 499 5
499 538 4
538 574 3
574 300000 2
1 78 569
2 35 91
3 80 441
4 60 173
5 28 297
6 29 324
7 95 352
8 24 129
9 87 542
10 95 260
11 41 298
12 61 451
13 71 119
14 75 352
15 41 341
16 52 158
17 53 166
18 87 216
19 83 184
20 49 70
21 21 519
22 67 461
23 90 310
24 88 479
25 40 490
26 98 269
27 32 365
28 51 269
29 24 439
30 39 127
31 38 581
32 40 582
33 72 328
34 35 314
35 38 565
36 60 359
37 62 148
38 79 421
39 47 535
40 82 562
41 61 156
42 48 50
43 64 208
44 89 89
45 56 530
46 62 535
47 35 491
48 93 165
49 49 313
50 77 339
51 40 113
52 71 294
53 27 324
54 57 124
55 72 306
56 66 568
57 76 573
58 64 187
59 40 87
60 80 602
