NOP: 60
NINT: 9
0 57 10
57 135 9
135 166 8
166 245 7
245 298 6
298 330 5
330 413 4
413 488 3
488 300000 2
1 26 502
2 64 476
3 27 428
4 97 355
5 48 423
6 83 151
7 21 431
8 60 311
9 81 168
10 85 96
11 68 582
12 76 481
13 71 373
14 50 287
15 64 245
16 70 485
17 64 172
18 55 382
19 59 617
20 41 275
21 84 480
22 54 269
23 60 125
24 59 355
25 48 210
26 38 600
27 37 384
28 47 158
29 86 477
30 87 428
31 85 537
32 86 378
33 47 565
34 70 317
35 67 353
36 24 449
37 77 135
38 37 567
39 69 468
40 74 314
41 65 94
42 26 466
43 99 132
44 98 202
45 46 330
46 81 469
47 21 616
48 97 539
49 39 306
50 90 133
51 76 177
52 80 408
53 97 116
54 25 115
55 36 259
56 52 257
57 49 140
58 85 504
59 97 497
60 47 529
