NOP: 60
NINT: 13
0 38 6
38 66 7
66 104 8
104 145 9
145 183 10
183 214 9
214 265 8
265 310 7
310 358 6
358 403 5
403 450 4
450 487 3
487 300000 2
1 65 169
2 97 344
3 64 184
4 95 143
5 36 341
6 70 227
7 36 440
8 77 307
9 84 536
10 60 511
11 96 405
12 53 435
13 72 308
14 20 553
15 97 547
16 73 257
17 86 190
18 84 134
19 39 401
20 85 412
21 82 479
22 73 299
23 70 361
24 51 341
25 38 418
26 73 95
27 23 192
28 83 294
29 21 192
30 36 55
31 90 375
32 88 508
33 65 200
34 80 323
35 58 227
36 97 179
37 77 248
38 96 375
39 94 283
40 75 289
41 51 339
42 40 569
43 92 314
44 69 141
45 79 415
46 40 132
47 48 389
48 26 312
49 53 354
50 84 289
51 29 42
52 35 346
53 83 431
54 30 111
55 38 454
56 24 134
57 25 129
58 90 105
59 26 492
60 88 498
