NOP: 60
NINT: 18
0 35 1
35 70 2
70 117 3
117 159 4
159 196 5
196 224 6
224 261 7
261 292 8
292 342 9
342 381 10
381 412 9
412 445 8
445 478 7
478 514 6
514 560 5
560 580 4
580 619 3
619 300000 2
1 72 174
2 75 83
3 81 541
4 49 62
5 31 370
6 60 245
7 75 447
8 47 311
9 25 485
10 63 525
11 91 398
12 75 556
13 27 363
14 86 654
15 81 458
16 29 116
17 99 193
18 27 422
19 46 406
20 50 230
21 96 362
22 21 116
23 82 337
24 96 310
25 20 351
26 48 487
27 69 520
28 47 162
29 54 505
30 58 492
31 45 297
32 25 486
33 74 341
34 78 255
35 21 286
36 89 262
37 94 596
38 85 157
39 89 607
40 27 161
41 88 149
42 83 90
43 81 518
44 98 200
45 58 71
46 32 454
47 84 262
48 89 106
49 78 366
50 62 143
51 89 465
52 25 421
53 54 611
54 95 108
55 24 162
56 98 124
57 53 652
58 63 312
59 26 508
60 87 604
