NOP: 60
NINT: 18
0 38 1
38 76 2
76 98 3
98 117 4
117 140 5
140 178 6
178 209 7
209 241 8
241 271 9
271 310 10
310 344 9
344 381 8
381 410 7
410 453 6
453 477 5
477 521 4
521 556 3
556 300000 2
1 81 256
2 36 356
3 97 333
4 74 315
5 54 286
6 56 369
7 34 189
8 91 136
9 41 103
10 57 477
11 55 197
12 20 258
13 61 116
14 79 583
15 22 431
16 64 537
17 35 59
18 20 494
19 58 172
20 37 266
21 55 91
22 32 202
23 50 286
24 46 588
25 45 574
26 60 251
27 84 148
28 60 332
29 74 247
30 76 124
31 52 508
32 28 451
33 33 128
34 95 188
35 94 114
36 30 208
37 88 293
38 50 89
39 20 219
40 88 201
41 21 253
42 62 164
43 82 533
44 24 399
45 50 251
46 29 328
47 90 542
48 47 506
49 41 409
50 26 116
51 44 222
52 50 588
53 53 244
54 45 473
55 74 117
56 29 461
57 78 336
58 54 379
59 85 107
60 58 119
