NOP: 60
NINT: 18
0 52 1
52 96 2
96 142 3
142 186 4
186 212 5
212 254 6
254 285 7
285 319 8
319 348 9
348 373 10
373 412 9
412 467 8
467 506 7
506 549 6
549 589 5
589 629 4
629 662 3
662 300000 2
1 72 678
2 74 450
3 59 116
4 58 481
5 51 86
6 70 712
7 39 178
8 91 543
9 61 539
10 92 150
11 66 664
12 89 432
13 67 136
14 78 267
15 66 118
16 33 225
17 84 331
18 57 386
19 70 393
20 89 306
21 41 185
22 99 132
23 53 135
24 33 171
25 87 247
26 54 459
27 31 71
28 42 483
29 47 498
30 97 589
31 73 93
32 86 328
33 83 607
34 89 94
35 60 516
36 58 295
37 99 163
38 25 335
39 45 304
40 79 201
41 51 634
42 96 680
43 42 205
44 47 540
45 84 237
46 67 662
47 55 460
48 82 292
49 95 633
50 80 231
51 62 471
52 90 500
53 61 311
54 52 423
55 88 653
56 82 523
57 67 512
58 49 311
59 50 301
60 80 451
