NOP: 60
NINT: 18
0 26 1
26 68 2
68 106 3
106 145 4
145 185 5
185 221 6
221 251 7
251 293 8
293 331 9
331 377 10
377 411 9
411 463 8
463 503 7
503 551 6
551 597 5
597 637 4
637 669 3
669 300000 2
1 64 553
2 37 146
3 36 359
4 83 176
5 82 294
6 28 455
7 77 438
8 78 281
9 72 552
10 28 224
11 59 244
12 56 548
13 89 216
14 38 643
15 71 386
16 68 308
17 94 446
18 78 561
19 46 500
20 71 148
21 78 195
22 40 605
23 37 58
24 87 422
25 58 446
26 35 40
27 98 176
28 40 235
29 56 317
30 92 139
31 85 434
32 75 556
33 55 62
34 81 140
35 51 150
36 23 98
37 99 130
38 99 460
39 76 415
40 47 697
41 39 154
42 82 553
43 96 137
44 22 454
45 25 545
46 94 479
47 94 465
48 92 687
49 70 594
50 53 138
51 98 486
52 74 342
53 31 293
54 61 413
55 76 677
56 22 23
57 46 77
58 40 612
59 90 466
60 89 280
