NOP: 60
NINT: 18
0 36 1
36 73 2
73 109 3
109 160 4
160 195 5
195 226 6
226 257 7
257 290 8
290 325 9
325 346 10
346 380 9
380 409 8
409 444 7
444 483 6
483 523 5
523 564 4
564 596 3
596 300000 2
1 20 436
2 87 488
3 71 442
4 91 250
5 82 381
6 56 369
7 20 162
8 62 482
9 23 505
10 78 313
11 62 455
12 50 385
13 38 344
14 87 137
15 74 285
16 61 218
17 64 138
18 49 491
19 37 150
20 89 578
21 83 434
22 65 473
23 98 269
24 42 212
25 59 403
26 87 232
27 91 292
28 31 117
29 43 636
30 46 204
31 66 632
32 53 596
33 95 552
34 76 432
35 99 648
36 38 649
37 41 290
38 99 353
39 37 279
40 76 369
41 39 618
42 90 241
43 84 218
44 41 44
45 86 90
46 73 427
47 63 91
48 31 526
49 48 211
50 59 242
51 46 439
52 58 608
53 50 172
54 68 412
55 26 421
56 53 418
57 94 182
58 41 268
59 71 324
60 83 309
