NOP: 60
NINT: 11
0 36 8
36 73 9
73 109 10
109 166 9
166 200 8
200 240 7
240 271 6
271 306 5
306 367 4
367 405 3
405 300000 2
1 49 118
2 70 200
3 61 167
4 46 322
5 62 496
6 34 108
7 84 457
8 29 421
9 56 205
10 25 86
11 57 334
12 32 213
13 21 191
14 51 296
15 35 365
16 66 469
17 48 499
18 87 208
19 34 112
20 85 399
21 35 231
22 81 326
23 47 159
24 76 337
25 64 301
26 89 280
27 23 288
28 29 211
29 54 66
30 83 384
31 21 155
32 82 357
33 83 173
34 25 438
35 40 55
36 85 447
37 88 455
38 74 434
39 56 459
40 29 522
41 22 260
42 88 360
43 24 410
44 98 284
45 66 343
46 71 201
47 62 257
48 22 522
49 46 219
50 65 129
51 43 63
52 93 323
53 94 493
54 61 76
55 47 62
56 46 94
57 34 89
58 88 112
59 89 114
60 65 246
