NOP: 60
NINT: 18
0 30 1
30 55 2
55 103 3
103 144 4
144 177 5
177 196 6
196 228 7
228 261 8
261 298 9
298 339 10
339 366 9
366 396 8
396 430 7
430 475 6
475 506 5
506 536 4
536 567 3
567 300000 2
1 57 380
2 99 619
3 46 252
4 89 292
5 85 410
6 21 140
7 58 258
8 81 430
9 33 148
10 74 301
11 66 194
12 56 137
13 29 54
14 80 634
15 23 132
16 42 227
17 30 326
18 63 511
19 47 51
20 41 351
21 56 85
22 44 271
23 79 190
24 93 318
25 85 267
26 74 226
27 37 165
28 50 509
29 37 419
30 34 75
31 97 294
32 73 461
33 60 617
34 74 513
35 64 157
36 93 156
37 32 355
38 58 313
39 20 570
40 48 151
41 77 154
42 72 131
43 96 501
44 92 340
45 98 193
46 81 384
47 29 350
48 73 236
49 31 564
50 68 242
51 54 433
52 63 112
53 80 461
54 47 604
55 49 487
56 74 527
57 99 587
58 36 341
59 93 360
60 22 206
