NOP: 60
NINT: 17
0 35 2
35 84 3
84 123 4
123 147 5
147 189 6
189 220 7
220 249 8
249 287 9
287 313 10
313 344 9
344 393 8
393 421 7
421 466 6
466 503 5
503 542 4
542 581 3
581 300000 2
1 23 269
2 68 560
3 38 447
4 66 173
5 78 292
6 60 106
7 49 268
8 94 270
9 58 209
10 82 393
11 64 456
12 94 556
13 39 79
14 26 495
15 68 214
16 90 169
17 53 249
18 83 397
19 88 232
20 91 438
21 49 174
22 52 420
23 47 228
24 29 320
25 63 350
26 46 480
27 88 126
28 77 253
29 86 511
30 96 580
31 53 345
32 27 208
33 51 213
34 48 454
35 38 416
36 74 221
37 63 226
38 68 228
39 49 102
40 23 166
41 56 468
42 35 390
43 41 192
44 66 86
45 50 465
46 90 130
47 80 356
48 36 46
49 73 151
50 61 555
51 44 417
52 59 569
53 42 598
54 87 444
55 29 328
56 79 523
57 25 246
58 25 121
59 87 390
60 62 295
