NOP: 60
NINT: 18
0 30 1
30 63 2
63 94 3
94 130 4
130 167 5
167 198 6
198 233 7
233 268 8
268 307 9
307 340 10
340 376 9
376 417 8
417 438 7
438 473 6
473 512 5
512 555 4
555 579 3
579 300000 2
1 31 247
2 65 496
3 51 138
4 63 230
5 67 451
6 61 355
7 60 495
8 27 462
9 27 263
10 58 227
11 97 157
12 39 210
13 79 413
14 72 593
15 40 69
16 93 265
17 53 255
18 36 406
19 83 458
20 87 454
21 43 82
22 80 237
23 79 359
24 26 487
25 78 297
26 41 544
27 73 243
28 92 381
29 39 559
30 26 123
31 95 468
32 57 450
33 50 271
34 22 237
35 49 487
36 45 524
37 30 369
38 55 245
39 40 166
40 36 139
41 22 556
42 34 77
43 82 459
44 81 104
45 25 102
46 74 569
47 47 538
48 39 123
49 70 445
50 69 348
51 32 321
52 77 123
53 92 397
54 53 131
55 37 326
56 76 229
57 90 121
58 23 532
59 55 424
60 86 486
