NOP: 60
NINT: 17
0 46 2
46 81 3
81 122 4
122 157 5
157 195 6
195 220 7
220 258 8
258 285 9
285 320 10
320 349 9
349 381 8
381 406 7
406 431 6
431 469 5
469 503 4
503 531 3
531 300000 2
1 53 306
2 43 325
3 68 114
4 33 332
5 38 501
6 21 143
7 51 448
8 90 507
9 98 243
10 28 483
11 93 452
12 76 270
13 40 318
14 75 501
15 60 210
16 86 461
17 99 207
18 81 227
19 38 217
20 47 334
21 87 370
22 66 315
23 28 552
24 72 482
25 23 353
26 27 407
27 96 293
28 43 44
29 80 81
30 90 458
31 77 395
32 52 394
33 45 61
34 76 170
35 40 581
36 21 375
37 89 522
38 44 88
39 82 498
40 35 553
41 62 233
42 38 387
43 22 505
44 81 380
45 35 141
46 29 329
47 44 284
48 99 108
49 84 357
50 79 84
51 26 114
52 86 268
53 44 44
54 94 525
55 44 515
56 35 233
57 59 452
58 67 135
59 49 218
60 37 559
