NOP: 60
NINT: 18
0 23 1
23 67 2
67 104 3
104 145 4
145 172 5
172 203 6
203 241 7
241 272 8
272 315 9
315 345 10
345 383 9
383 400 8
400 445 7
445 478 6
478 514 5
514 548 4
548 586 3
586 300000 2
1 39 254
2 88 303
3 48 269
4 66 217
5 38 66
6 47 217
7 96 165
8 78 422
9 41 311
10 35 272
11 99 388
12 73 305
13 57 589
14 63 410
15 39 212
16 34 626
17 56 420
18 26 333
19 53 251
20 68 325
21 57 65
22 20 32
23 34 212
24 82 147
25 95 558
26 22 578
27 89 303
28 78 274
29 59 232
30 43 44
31 28 470
32 44 372
33 72 117
34 73 630
35 90 548
36 54 189
37 90 101
38 56 431
39 83 658
40 95 551
41 59 213
42 99 110
43 86 231
44 49 185
45 55 587
46 49 117
47 78 165
48 57 377
49 30 194
50 88 665
51 69 309
52 76 165
53 76 195
54 66 393
55 91 202
56 71 641
57 91 635
58 55 329
59 21 124
60 72 578
