NOP: 60
NINT: 17
0 46 2
46 94 3
94 116 4
116 159 5
159 185 6
185 217 7
217 263 8
263 287 9
287 321 10
321 369 9
369 413 8
413 448 7
448 485 6
485 535 5
535 577 4
577 606 3
606 300000 2
1 70 144
2 64 87
3 21 624
4 23 234
5 93 622
6 82 417
7 68 148
8 63 386
9 63 207
10 93 443
11 67 387
12 59 121
13 31 563
14 91 434
15 20 425
16 65 273
17 42 197
18 43 220
19 93 453
20 61 434
21 24 117
22 96 512
23 65 411
24 75 460
25 57 316
26 77 475
27 56 391
28 25 178
29 97 619
30 30 209
31 65 143
32 77 384
33 88 403
34 80 154
35 86 96
36 98 294
37 31 79
38 42 447
39 67 382
40 86 141
41 58 534
42 20 371
43 88 541
44 24 426
45 38 358
46 84 603
47 77 565
48 82 415
49 84 210
50 86 338
51 28 276
52 53 633
53 49 68
54 52 593
55 57 169
56 55 298
57 91 103
58 42 266
59 79 168
60 98 434
