NOP: 60
NINT: 17
0 48 2
48 74 3
74 106 4
106 138 5
138 169 6
169 198 7
198 226 8
226 249 9
249 291 10
291 322 9
322 347 8
347 383 7
383 418 6
418 453 5
453 470 4
470 498 3
498 300000 2
1 20 439
2 77 334
3 58 156
4 77 413
5 22 236
6 62 429
7 54 610
8 93 143
9 79 172
10 29 67
11 56 449
12 54 115
13 64 374
14 33 569
15 74 99
16 70 454
17 40 208
18 74 89
19 35 460
20 32 520
21 87 260
22 88 287
23 40 530
24 40 418
25 38 437
26 58 316
27 54 88
28 90 98
29 35 280
30 48 544
31 25 411
32 62 114
33 87 339
34 82 329
35 80 169
36 48 548
37 21 413
38 80 465
39 48 505
40 42 221
41 56 492
42 99 609
43 35 444
44 39 203
45 78 368
46 29 290
47 76 508
48 86 469
49 68 342
50 99 605
51 85 180
52 56 591
53 81 435
54 74 408
55 86 358
56 38 235
57 92 597
58 47 177
59 39 478
60 20 351
