NOP: 60
NINT: 12
0 37 7
37 57 8
57 95 9
95 117 10
117 144 9
144 182 8
182 231 7
231 265 6
265 313 5
313 359 4
359 388 3
388 300000 2
1 45 365
2 25 59
3 65 237
4 28 112
5 85 436
6 87 423
7 80 302
8 50 161
9 86 448
10 37 250
11 70 352
12 49 442
13 77 240
14 27 194
15 48 70
16 20 235
17 93 113
18 36 258
19 93 222
20 55 360
21 65 420
22 21 387
23 25 431
24 50 156
25 40 190
26 54 316
27 85 158
28 25 272
29 85 388
30 72 425
31 66 437
32 43 158
33 30 146
34 42 119
35 34 82
36 81 494
37 23 467
38 39 341
39 97 220
40 43 210
41 20 241
42 35 107
43 80 495
44 73 432
45 50 155
46 71 391
47 57 245
48 35 267
49 49 58
50 64 234
51 81 204
52 76 410
53 79 163
54 57 503
55 40 170
56 43 159
57 37 263
58 94 411
59 61 144
60 64 394
