NOP: 60
NINT: 15
0 44 4
44 83 5
83 111 6
111 143 7
143 176 8
176 221 9
221 249 10
249 277 9
277 309 8
309 351 7
351 390 6
390 440 5
440 470 4
470 498 3
498 300000 2
1 44 327
2 33 445
3 73 140
4 25 33
5 27 54
6 73 352
7 20 505
8 75 305
9 80 250
10 60 140
11 24 540
12 53 259
13 53 150
14 41 327
15 70 230
16 80 454
17 93 170
18 54 359
19 25 179
20 21 418
21 85 177
22 79 160
23 61 104
24 25 549
25 29 174
26 36 499
27 71 139
28 95 436
29 65 332
30 24 502
31 75 525
32 38 203
33 82 221
34 29 52
35 63 513
36 61 444
37 26 125
38 75 142
39 68 409
40 81 82
41 60 345
42 77 245
43 82 502
44 65 114
45 36 219
46 82 308
47 46 538
48 64 129
49 69 109
50 83 485
51 88 209
52 56 141
53 72 110
54 62 538
55 20 96
56 96 505
57 78 278
58 77 395
59 40 304
60 39 253
