NOP: 60
NINT: 15
0 42 4
42 58 5
58 93 6
93 133 7
133 169 8
169 196 9
196 228 10
228 257 9
257 293 8
293 325 7
325 350 6
350 388 5
388 436 4
436 473 3
473 300000 2
1 36 534
2 37 85
3 67 251
4 89 148
5 49 62
6 91 231
7 89 192
8 62 291
9 95 305
10 47 257
11 88 119
12 86 545
13 72 275
14 92 440
15 81 512
16 49 330
17 27 333
18 48 175
19 31 369
20 35 302
21 22 178
22 36 397
23 71 253
24 37 163
25 57 103
26 22 399
27 97 349
28 48 68
29 66 112
30 58 69
31 89 252
32 23 39
33 60 191
34 24 335
35 58 207
36 63 161
37 54 471
38 98 403
39 67 355
40 63 283
41 67 218
42 86 267
43 48 403
44 29 187
45 79 482
46 45 479
47 80 332
48 65 240
49 80 199
50 41 164
51 74 519
52 26 379
53 40 178
54 30 357
55 37 178
56 27 346
57 47 332
58 61 233
59 54 165
60 67 205
