NOP: 60
NINT: 18
0 37 1
37 66 2
66 116 3
116 156 4
156 183 5
183 224 6
224 261 7
261 315 8
315 354 9
354 394 10
394 438 9
438 474 8
474 507 7
507 531 6
531 571 5
571 622 4
622 661 3
661 300000 2
1 87 252
2 52 284
3 51 336
4 38 409
5 65 538
6 94 200
7 31 162
8 79 249
9 60 226
10 70 399
11 22 210
12 76 324
13 73 580
14 27 116
15 35 584
16 81 356
17 22 406
18 62 198
19 91 618
20 78 452
21 51 383
22 99 485
23 24 218
24 84 255
25 41 163
26 84 286
27 30 461
28 52 618
29 65 648
30 87 521
31 77 257
32 48 204
33 59 66
34 91 400
35 81 362
36 27 277
37 95 287
38 75 631
39 36 423
40 97 588
41 22 68
42 37 304
43 56 364
44 87 482
45 97 453
46 96 416
47 98 120
48 69 210
49 60 103
50 71 271
51 33 56
52 86 589
53 89 634
54 50 377
55 54 549
56 92 472
57 74 642
58 45 48
59 70 335
60 28 366
