NOP: 60
NINT: 18
0 34 1
34 52 2
52 85 3
85 119 4
119 151 5
151 193 6
193 222 7
222 258 8
258 286 9
286 321 10
321 361 9
361 399 8
399 438 7
438 481 6
481 519 5
519 550 4
550 582 3
582 300000 2
1 35 78
2 84 159
3 79 347
4 61 323
5 54 619
6 68 275
7 68 506
8 65 112
9 20 210
10 99 172
11 77 447
12 72 612
13 41 137
14 52 171
15 95 106
16 31 418
17 41 190
18 97 196
19 74 303
20 73 250
21 37 602
22 99 172
23 28 485
24 46 531
25 68 616
26 86 148
27 86 491
28 96 532
29 43 314
30 25 385
31 23 257
32 40 611
33 90 211
34 79 104
35 49 456
36 47 485
37 84 398
38 39 329
39 82 199
40 96 618
41 31 566
42 70 282
43 63 106
44 78 280
45 64 434
46 47 447
47 57 628
48 64 260
49 24 151
50 92 534
51 82 139
52 69 489
53 37 599
54 31 91
55 72 504
56 53 383
57 34 415
58 51 333
59 70 172
60 41 479
