NOP: 60
NINT: 18
0 30 1
30 59 2
59 100 3
100 132 4
132 169 5
169 218 6
218 245 7
245 281 8
281 315 9
315 348 10
348 367 9
367 400 8
400 438 7
438 455 6
455 499 5
499 527 4
527 561 3
561 300000 2
1 69 105
2 55 172
3 61 86
4 27 611
5 35 190
6 35 129
7 48 355
8 81 360
9 82 588
10 84 232
11 82 367
12 47 166
13 94 245
14 91 193
15 57 172
16 23 42
17 27 175
18 63 373
19 22 44
20 71 438
21 27 113
22 50 531
23 79 265
24 43 203
25 86 605
26 73 425
27 32 345
28 93 427
29 59 360
30 21 566
31 54 456
32 42 209
33 66 317
34 87 502
35 57 164
36 36 456
37 80 333
38 87 144
39 31 314
40 31 283
41 84 420
42 63 205
43 51 608
44 74 428
45 98 267
46 23 333
47 82 520
48 45 405
49 41 93
50 31 472
51 69 95
52 61 300
53 56 448
54 21 27
55 27 270
56 53 205
57 32 158
58 93 261
59 61 517
60 26 190
