NOP: 60
NINT: 18
0 32 1
32 61 2
61 95 3
95 126 4
126 162 5
162 191 6
191 236 7
236 273 8
273 304 9
304 343 10
343 374 9
374 411 8
411 458 7
458 489 6
489 522 5
522 555 4
555 584 3
584 300000 2
1 72 225
2 98 546
3 79 504
4 22 417
5 85 426
6 38 340
7 55 253
8 74 137
9 75 305
10 99 330
11 64 587
12 69 583
13 20 119
14 80 544
15 26 195
16 77 566
17 84 299
18 60 66
19 91 162
20 31 531
21 70 295
22 71 191
23 82 87
24 63 387
25 41 82
26 38 354
27 41 68
28 55 350
29 35 600
30 20 436
31 47 109
32 50 108
33 56 484
34 96 548
35 48 367
36 50 532
37 93 122
38 22 258
39 95 127
40 45 314
41 49 104
42 58 348
43 22 280
44 85 384
45 20 490
46 38 363
47 73 517
48 31 548
49 73 144
50 44 573
51 61 602
52 55 420
53 88 602
54 24 64
55 81 397
56 53 434
57 33 194
58 29 564
59 52 476
60 96 96
