NOP: 60
NINT: 17
0 45 2
45 81 3
81 121 4
121 157 5
157 195 6
195 256 7
256 285 8
285 321 9
321 359 10
359 395 9
395 425 8
425 464 7
464 513 6
513 561 5
561 591 4
591 630 3
630 300000 2
1 55 445
2 96 345
3 98 231
4 73 514
5 69 498
6 55 426
7 23 372
8 67 574
9 80 119
10 65 490
11 84 567
12 48 547
13 81 496
14 98 103
15 34 477
16 56 495
17 32 580
18 45 271
19 71 145
20 22 464
21 66 158
22 20 105
23 49 408
24 91 286
25 45 295
26 94 318
27 48 196
28 46 100
29 36 99
30 33 612
31 23 83
32 35 48
33 77 317
34 41 84
35 96 603
36 25 257
37 73 618
38 78 152
39 46 515
40 82 347
41 30 333
42 49 115
43 75 264
44 58 279
45 64 479
46 37 286
47 21 226
48 85 543
49 99 502
50 98 558
51 34 38
52 91 558
53 86 97
54 71 225
55 61 625
56 66 326
57 80 256
58 75 484
59 85 114
60 68 555
