NOP: 60
NINT: 18
0 54 1
54 81 2
81 118 3
118 140 4
140 163 5
163 206 6
206 247 7
247 293 8
293 342 9
342 384 10
384 408 9
408 431 8
431 455 7
455 501 6
501 543 5
543 581 4
581 622 3
622 300000 2
1 25 46
2 53 84
3 75 377
4 75 553
5 51 202
6 58 609
7 58 504
8 28 526
9 81 394
10 60 379
11 44 552
12 71 520
13 76 325
14 36 485
15 89 154
16 99 151
17 56 224
18 26 316
19 68 255
20 84 135
21 90 268
22 59 157
23 22 556
24 86 109
25 69 411
26 78 497
27 73 518
28 31 369
29 57 607
30 94 555
31 40 399
32 63 246
33 86 496
34 40 155
35 85 228
36 91 585
37 50 481
38 69 149
39 96 557
40 63 235
41 38 92
42 41 286
43 83 322
44 65 157
45 87 426
46 59 451
47 35 252
48 84 373
49 38 578
50 65 162
51 21 530
52 49 168
53 36 391
54 95 622
55 96 99
56 46 176
57 28 234
58 27 619
59 55 115
60 30 609
