NOP: 60
NINT: 17
0 43 2
43 78 3
78 113 4
113 153 5
153 179 6
179 209 7
209 239 8
239 272 9
272 303 10
303 341 9
341 380 8
380 405 7
405 444 6
444 468 5
468 504 4
504 531 3
531 300000 2
1 72 463
2 35 548
3 69 149
4 33 139
5 55 346
6 32 533
7 23 521
8 60 186
9 46 280
10 59 576
11 93 430
12 27 400
13 29 421
14 81 256
15 60 143
16 64 602
17 96 350
18 86 283
19 93 394
20 48 231
21 25 107
22 23 40
23 26 49
24 33 541
25 81 435
26 57 260
27 72 589
28 96 404
29 70 583
30 63 274
31 46 371
32 68 386
33 69 530
34 44 445
35 43 287
36 83 148
37 88 157
38 34 409
39 64 120
40 60 575
41 71 456
42 37 551
43 96 132
44 62 361
45 79 477
46 52 316
47 90 246
48 53 431
49 88 301
50 85 220
51 88 377
52 53 116
53 46 46
54 26 418
55 58 243
56 59 551
57 64 464
58 94 433
59 43 75
60 26 203
