NOP: 60
NINT: 17
0 34 2
34 61 3
61 94 4
94 130 5
130 162 6
162 192 7
192 221 8
221 270 9
270 303 10
303 333 9
333 367 8
367 400 7
400 431 6
431 459 5
459 496 4
496 533 3
533 300000 2
1 83 153
2 47 248
3 38 339
4 20 332
5 60 488
6 64 187
7 38 321
8 77 325
9 47 70
10 41 425
11 37 354
12 70 519
13 71 448
14 28 324
15 50 301
16 70 80
17 20 528
18 44 222
19 37 535
20 99 488
21 32 76
22 93 437
23 53 221
24 38 472
25 69 117
26 28 110
27 63 139
28 69 434
29 72 202
30 47 237
31 99 396
32 22 374
33 45 64
34 93 214
35 48 244
36 80 366
37 88 389
38 59 178
39 51 522
40 78 248
41 99 384
42 74 327
43 46 488
44 40 511
45 32 563
46 77 516
47 25 499
48 89 282
49 86 301
50 41 99
51 82 529
52 63 241
53 48 556
54 36 361
55 30 35
56 54 189
57 68 201
58 64 83
59 24 60
60 61 195
