NOP: 60
NINT: 17
0 25 2
25 62 3
62 89 4
89 117 5
117 141 6
141 184 7
184 229 8
229 251 9
251 274 10
274 316 9
316 338 8
338 372 7
372 403 6
403 441 5
441 475 4
475 504 3
504 300000 2
1 63 111
2 57 321
3 96 285
4 26 56
5 48 539
6 21 502
7 72 527
8 55 190
9 73 149
10 35 181
11 57 497
12 91 228
13 72 535
14 52 111
15 59 219
16 62 302
17 67 271
18 45 149
19 24 304
20 42 95
21 24 534
22 43 352
23 60 101
24 88 302
25 75 319
26 38 70
27 45 558
28 55 94
29 54 467
30 63 326
31 45 188
32 55 169
33 30 299
34 58 231
35 21 455
36 27 553
37 21 333
38 20 210
39 72 378
40 62 431
41 68 347
42 65 123
43 36 154
44 90 132
45 50 559
46 42 124
47 71 180
48 38 522
49 49 194
50 69 224
51 81 235
52 67 265
53 20 288
54 83 94
55 20 321
56 38 341
57 47 490
58 92 253
59 62 463
60 75 157
