NOP: 60
NINT: 18
0 55 1
55 84 2
84 123 3
123 159 4
159 201 5
201 232 6
232 285 7
285 318 8
318 355 9
355 390 10
390 431 9
431 469 8
469 514 7
514 555 6
555 593 5
593 635 4
635 668 3
668 300000 2
1 61 474
2 91 380
3 37 336
4 81 523
5 58 204
6 66 170
7 48 110
8 83 275
9 88 245
10 72 393
11 95 99
12 43 488
13 55 108
14 88 462
15 82 138
16 84 229
17 77 287
18 35 471
19 82 265
20 94 389
21 42 315
22 87 541
23 80 417
24 98 139
25 93 499
26 85 196
27 62 586
28 25 233
29 94 480
30 71 601
31 55 485
32 87 263
33 88 185
34 75 162
35 21 308
36 74 444
37 75 233
38 24 543
39 48 261
40 73 407
41 97 267
42 74 248
43 55 296
44 63 431
45 71 411
46 81 335
47 24 196
48 29 638
49 53 658
50 20 423
51 52 430
52 35 686
53 78 82
54 39 136
55 70 90
56 98 481
57 69 388
58 84 675
59 44 428
60 43 491
