NOP: 60
NINT: 17
0 24 2
24 61 3
61 107 4
107 140 5
140 173 6
173 212 7
212 260 8
260 299 9
299 325 10
325 347 9
347 393 8
393 434 7
434 465 6
465 502 5
502 535 4
535 577 3
577 300000 2
1 35 597
2 95 342
3 51 573
4 57 386
5 21 542
6 59 430
7 37 211
8 63 444
9 27 513
10 35 418
11 45 339
12 35 296
13 99 359
14 48 637
15 27 509
16 56 566
17 52 78
18 43 188
19 97 139
20 86 194
21 51 522
22 61 474
23 25 88
24 97 182
25 55 146
26 98 235
27 97 203
28 46 130
29 93 333
30 74 568
31 85 365
32 69 618
33 39 153
34 49 318
35 67 625
36 52 344
37 34 322
38 68 406
39 76 153
40 87 365
41 82 146
42 65 437
43 81 127
44 83 95
45 69 413
46 85 506
47 82 220
48 73 459
49 91 205
50 64 619
51 62 536
52 74 426
53 73 353
54 44 267
55 61 281
56 58 303
57 44 629
58 98 314
59 42 557
60 97 612
