NOP: 60
NINT: 14
0 46 5
46 76 6
76 105 7
105 128 8
128 163 9
163 177 10
177 206 9
206 241 8
241 278 7
278 316 6
316 350 5
350 383 4
383 421 3
421 300000 2
1 37 408
2 52 317
3 82 219
4 81 511
5 30 244
6 21 345
7 59 510
8 27 168
9 29 340
10 39 114
11 45 161
12 98 298
13 61 506
14 66 510
15 45 104
16 49 143
17 99 141
18 21 304
19 40 502
20 31 504
21 41 267
22 68 167
23 77 296
24 43 412
25 32 301
26 75 138
27 44 45
28 81 468
29 24 330
30 63 500
31 89 515
32 72 416
33 98 442
34 27 52
35 29 467
36 36 505
37 87 509
38 89 276
39 43 278
40 57 354
41 30 441
42 97 401
43 39 220
44 52 405
45 81 256
46 79 514
47 67 370
48 94 345
49 47 517
50 39 246
51 64 172
52 65 297
53 26 356
54 47 214
55 84 204
56 51 405
57 21 204
58 49 92
59 56 399
60 48 211
