NOP: 60
NINT: 17
0 34 2
34 73 3
73 110 4
110 160 5
160 210 6
210 247 7
247 284 8
284 328 9
328 373 10
373 406 9
406 449 8
449 484 7
484 535 6
535 570 5
570 612 4
612 649 3
649 300000 2
1 49 443
2 28 407
3 70 560
4 92 254
5 70 122
6 95 488
7 40 139
8 82 644
9 88 449
10 37 362
11 98 425
12 66 89
13 95 289
14 97 228
15 96 225
16 96 356
17 22 136
18 82 386
19 44 511
20 63 527
21 24 351
22 37 166
23 75 232
24 32 599
25 88 504
26 32 535
27 53 88
28 42 82
29 87 479
30 55 137
31 68 260
32 20 583
33 98 173
34 44 185
35 66 482
36 79 330
37 22 640
38 62 313
39 46 304
40 74 485
41 77 571
42 25 152
43 85 98
44 68 360
45 66 304
46 90 90
47 85 385
48 39 39
49 21 276
50 77 372
51 93 629
52 21 551
53 35 316
54 76 84
55 98 395
56 53 117
57 98 455
58 28 209
59 35 196
60 86 134
