NOP: 60
NINT: 18
0 40 1
40 64 2
64 102 3
102 144 4
144 181 5
181 218 6
218 259 7
259 306 8
306 334 9
334 362 10
362 400 9
400 426 8
426 455 7
455 484 6
484 536 5
536 579 4
579 612 3
612 300000 2
1 68 426
2 46 402
3 66 322
4 64 68
5 66 636
6 20 302
7 77 581
8 44 446
9 84 625
10 91 354
11 77 538
12 39 60
13 69 576
14 40 577
15 45 134
16 72 76
17 32 339
18 20 545
19 84 602
20 69 594
21 58 532
22 93 148
23 42 277
24 56 469
25 55 215
26 96 318
27 56 71
28 58 384
29 63 439
30 52 607
31 63 514
32 62 346
33 33 404
34 53 57
35 53 79
36 98 195
37 99 124
38 97 267
39 41 308
40 63 286
41 39 40
42 23 555
43 48 382
44 68 232
45 85 437
46 69 271
47 90 229
48 91 320
49 27 60
50 66 446
51 69 151
52 31 208
53 28 352
54 23 643
55 58 145
56 55 106
57 69 288
58 63 177
59 38 371
60 79 333
