NOP: 60
NINT: 17
0 34 2
34 65 3
65 105 4
105 148 5
148 193 6
193 233 7
233 270 8
270 284 9
284 306 10
306 336 9
336 366 8
366 397 7
397 418 6
418 460 5
460 494 4
494 517 3
517 300000 2
1 67 416
2 79 336
3 84 146
4 42 419
5 36 489
6 32 421
7 21 256
8 32 136
9 53 394
10 36 311
11 85 310
12 56 516
13 91 463
14 57 359
15 71 156
16 55 491
17 69 198
18 77 219
19 30 71
20 85 276
21 36 515
22 86 254
23 28 297
24 69 532
25 88 215
26 44 468
27 92 510
28 88 325
29 35 491
30 47 179
31 90 570
32 24 219
33 71 247
34 66 74
35 85 526
36 56 152
37 34 330
38 41 388
39 20 63
40 23 479
41 94 326
42 51 225
43 44 200
44 60 258
45 23 118
46 27 430
47 88 541
48 40 194
49 51 332
50 20 139
51 66 123
52 62 432
53 32 165
54 46 141
55 86 552
56 93 189
57 60 305
58 82 461
59 73 103
60 36 566
