NOP: 60
NINT: 15
0 48 4
48 86 5
86 132 6
132 162 7
162 197 8
197 237 9
237 280 10
280 314 9
314 355 8
355 374 7
374 407 6
407 446 5
446 495 4
495 520 3
520 300000 2
1 53 545
2 88 427
3 47 169
4 98 565
5 33 375
6 50 235
7 98 166
8 97 321
9 93 304
10 77 95
11 53 156
12 49 74
13 58 129
14 98 249
15 53 450
16 83 295
17 87 361
18 91 240
19 61 375
20 75 337
21 45 426
22 51 325
23 36 171
24 67 80
25 37 255
26 79 280
27 80 160
28 59 306
29 69 291
30 36 402
31 27 166
32 52 127
33 47 470
34 81 91
35 73 454
36 77 481
37 66 107
38 27 473
39 52 83
40 20 164
41 25 360
42 94 170
43 84 195
44 23 497
45 52 119
46 22 564
47 66 106
48 65 104
49 65 196
50 90 263
51 67 386
52 28 127
53 56 556
54 91 527
55 28 552
56 37 362
57 34 548
58 83 563
59 94 151
60 28 85
